,relevance,words,abstract
54,1,learn mobil use student studi educ technolog design cours,region chines first languag children backward chines charact abil like give read subject content long text affect learn long term studi appli augment realiti ar develop remedi teach model chines radic recognit assess effect underachiev student elementari school base sever chines charact easi children confus radic ar app android develop instal tablet comput remedi teach model involv student use ar app scan radic card trigger anim introduc evolut radic student practic chines charact write tablet comput screen multipl stimulus ar teacher lead student collabor complet worksheet assess student learn outcom quasiexperiment approach administr 8 second grade student backward chines literaci qualit quantit data collect result show remedi teach model improv disadvantag student recognit accuraci chines charact flip motiv toward chines charact learn remedi teach program use ar effect get student attent impress chines radic final implic chines charact teach practic discuss
55,1,learn mobil use student studi educ technolog design cours,constant increas comput power mobil devic tablet smartphon new prospect open applic particular trade industri medicin educ etc field educ mobil devic high potenti proper integr form new effect learn model articl devot develop mobil applic multilingu kazakh russian english educ platform distanc learn physic higher secondari educ institut use augment realiti technolog
56,1,learn mobil use student studi educ technolog design cours,due covid19 pandem world popul undergon differ chang impact use internet stand daili aspect educ commerc health among other made us high depend usag regard term internet thing iot increas recogn contribut improv peopl life qualiti object integr connect internet document aim introduc altern iotbas home autom make use nodemcu sinric pro smart voic assist googl home alexa propos effici term easi implement reduc electr consumpt around 30 document research help famili improv energi effici daili product iot
57,1,learn mobil use student studi educ technolog design cours,rise incurs emb link sensor caus construct internet thing iot present wide access physic world support head data web thing wot requir framework permit achiev program relat sensor iot paper present conceptu model describ web thing search engin wotseour wots base artifici multi agent system modular architectur address key challeng scalabl search rapid chang content leverag exist web infrastructur also model search wot name wotmas2 propos experiment evalu use prototyp
58,1,learn mobil use student studi educ technolog design cours,studi aim explor factor influenc preservic teacher decis use internet thing iot classroom set digit system enhanc teach learn achiev aim technolog accept model tam use investig effect use iot elearn environ preservic teacher perceiv use perceiv eas use attitud toward use iot influenc attitud student behavior fortyseven finalyear preservic teach student select particip purpos sampl quantit approach via regress analysi conduct analyz collect data result show tamrel factor perceiv use perceiv eas use signific contribut preservic teacher intent use iot classroom howev intent use iot influenc attitud toward implic recommend futur work suggest result studi
59,1,learn mobil use student studi educ technolog design cours,iot grow new approach defin global network devic machin capabl reliabl communic without human intervent one essenti technolog field medicin attract great attent futur appli sever area achiev success howev power addit connect object technolog base fact object establish sever task communic analyz process manag data parallel manner difficult term energi consumpt therefor problem relat consumpt slow consider evolut fast deploy high technologytherefor necessari creat new lightweight robust mechan ensur minim consumpt object make object effici less cost adapt capac object technologiesthat paper aim address signific problem present role energi consumpt essenti deploy success iot product servic present iot categori applic first propos method minim energi consumpt meet need three essenti step first studi exist method minim energi consumpt next base method creat new concept use data flow final implement solut intellig park lot carri approach describ design step conclud result studi make interpret summar work
60,1,learn mobil use student studi educ technolog design cours,inform secur foremost concern iot internet thing devic applic sinc advent iot applic devic experienc exponenti increas numer applic util nowaday peopl becom smart start use smart devic like smartwatch smart tv smart home applianc devic part iot devic iot devic differ wide capac storag size comput power suppli energi rapid increas iot devic differ iot field inform secur privaci address well iot devic constraint comput oper capabl threat secur privaci also prone cyberattack studi present cia triadbas inform secur implement fourlay architectur iot devic overview layerwis threat iot devic final suggest cia triadbas secur techniqu secur iot devic
61,1,learn mobil use student studi educ technolog design cours,coronavirus diseas covid19 pandem caus extrem disrupt deliveri instruct mani educ institut world howev circumst may challeng also opportun foster learn explor various technolog develop specif cours character strong skillsbas orient physic educ pe therefor aim set studi develop mobil applic movement compet train mct ground usercent design model descript mixedmethod research start preliminari need assess analysi particip 121 filipino student enrol mct cours 10 pe teacher result reveal skill requir higher degre profici nonlocomotor skill locomotor mobil skill also major respond mobil phone user justifi adopt mobil instruct develop applic mct moreov indic research prefer intend user term design interfac led develop mobil applic specifi requir base user need initi assess develop applic indic high accept level function suitabl usabl portabl studentrespond field test applic may recommend determin effect master skill mct independ
62,1,learn mobil use student studi educ technolog design cours,studi investig relationship overal scientif perform pretest posttest impact applic microb scientif perform theme microorgan effect sampl group consist 30 year 5 pupil primari school johor bahru select quantit studi purpos sampl investig pretest posttest use collect research data result show base four scienc construct year 5 pupil accept “microb” mobil applic high accord survey result although relationship two overal perform test impact found research found “microb” mobil applic posit impact scientif perform year 5 pupil base construct scientif process skill understand applic knowledg result research make import contribut field educ provid new option choos microb mobil applic educ tool strengthen scienc educ general microb mobil applic technolog good educ tool scientif learn educ must organ lesson plan well deviat focus learn
63,1,learn mobil use student studi educ technolog design cours,project 200000 muslim tourist visit japan due expect tokyo olymp 2020 previous studi show level understand muslim need halal term still low among japanes peopl techniqu approach gamif need japanes peopl fulfil requir gamif integr game think game element proven help learn new knowledg object studi discuss develop applic mjhg smartphonebas android system mjhg design base well known visual novel concept combin multimedia element includ audio anim graphic imag make attract aliv element blend gamif element quiz reward badg feedback make gamifi applic base capabl mjhg therefor help potenti user japanes peopl also nonmuslim increas level understand awar toward halal term
64,1,learn mobil use student studi educ technolog design cours,paper demonstr remot control thermoopt plant via android base mobil applic user run experi open close loop plant control realiz via predefin pid control whose paramet chang anoth possibl use custom control wherebi control algorithm defin use syntax scilab environ run background whole experi
65,1,learn mobil use student studi educ technolog design cours,one abil student must possess creativ think abil cta order succeed live learn must facilit student develop cta one develop mobil applic base realist mathemat educ rme purpos studi determin level validityfeas practic effect mobil applic base rme mobil applic develop use addi model develop procedur subject studi grade 4 elementari school student valid data collect techniqu valid sheet practic data cta test result studi show develop mobil applic integr realist mathemat meet validprop requir base expert practition assess practic easi appli mathemat learn effect improv student creativ think abil
66,1,learn mobil use student studi educ technolog design cours,investig develop assess mobil applic develop differenti individu learn support lecturebas general educ subject mobil phone applic develop learn aid substanti number student experienc difficulti success complet cours research develop mobil phone applic contain upload cours content cours use creat summari lectur content cours form infograph link pdf file soft copi lectur materi research develop exercis student could complet later contribut selfcreat content base understand skill interest use mobil applic 100 student success complet cours moreov level satisfact educ among student high averag 475 standard deviat 043 indic concern contemporari educ activ learn atmospher effect learn achiev due develop learn innov use electron devic give opportun student use creativ problem solv base prefer whilst demonstr understand lesson content
67,1,learn mobil use student studi educ technolog design cours,paper describ approach whose object appli mococo concept elearn short present mococo mobil cooper contextu imera mobil interact augment real environ principl discuss use project call hmtd help whose aim use wearabl comput framework activ better use mainten repair profession applianc success describ mlearn scope contextu cooper advantag well learn method case studi configur wearabl comput peripher take account context insitu storag traceabl regul activ finish paper
68,1,learn mobil use student studi educ technolog design cours,internet thing iot grow fast pace owe vast applic vari field medicin societi economi even militari growth cannot continu without establish high qualiti past decad interest research qualiti assur iot gradual grown howev disciplin still evolv research requir investig various qualityrel aspect although assess entir system impract assur qualiti iot applic various assess level requir wellknown establish approach mitig difficulti model entir system part sake assess known modelbas test determin achiev thus far lack direct paper present extens studi use modelbas approach assur qualiti iot applic studi systemat review paper publish 2009 earli public iot 2019 report explicit use model assess qualiti aspect iot applic result extens search process paper present result scan review 390 publish paper thus far 54 studi use modelbas approach assess least one qualiti aspect iot applic addit sever relev research question address studi paper also present sever new insight approach futur research
69,1,learn mobil use student studi educ technolog design cours,background autom start domin world today enter new era comput technolog internet thing iot experienc rapid develop iot worldwid neural network cloud connect mixtur thing aim maximis benefit internet connect transfer process data use iot one monitor control devic remot comput smartphon iot appli various field one smart garden object research aim design automat plant water system use small garden hous smart garden electron control garden monitor system process water plant help peopl care plant method paper present design internet thing small garden insid hous use wireless network sensor automat water plant inform soil moistur need plant sensor devic use smart agricultur arduino uno control system oper monitor plant water system result result paper plant water system design small garden home
70,1,learn mobil use student studi educ technolog design cours,worldwid outbreak covid19 signific chang mindset peopl period start practic healthi lifestyl contain spread virus despit increas number case death rate across globe major caus concern addit maintain healthi lifestyl also essenti exploit technolog advanc field internet thing iot design costeffect wearabl devic could possibl indic earli stage virus infect work low cost iot enabl wearabl devic design generat alert case measur paramet goe normal rang besid send notif
71,1,learn mobil use student studi educ technolog design cours,presenc larg peatland riau indonesia could caus air pollut due peatland fire caus presenc thick smoke everi year riau disrupt human activ order monitor air qualiti paper main advantag internet thing iot abil transfer data network without requir humantohuman human interact comput use paper propos air qualiti monitor display webbas inform show temperatur air humid detect co co2 gase alcohol real time help dht11 mq135 sensor arduino uno raspberri pie result show propos system success show paramet air qualiti websit make suggest overal air qualiti level propos system hope govern respond faster mitig bad air qualiti level give inform public air qualiti level faster accur way
72,1,learn mobil use student studi educ technolog design cours,current situat region arequipa peru increas crime insecur compani provid privat surveil servic increas cost equip servic onlin propos implement lowcost gas leakag surveil system singlefamili hous implement raspberri pi3 arduino board sim 900 modul sensor actuat peripher system alert send text messag intrud enter home gas leak captur webcam imag sent homeown email voic command recognit witai firebas use communic system mobil applic system function usabl test carri allow us know user satisfact
73,1,learn mobil use student studi educ technolog design cours,lorawan one lead low power wide area network lpwan lpwan technolog compet format big scale internet thing iot use lora protocol achiev long rang low bit rate low power communic larg scale lorawan base iot deploy consist batteri power sensor node therefor energi consumpt effici node crucial factor influenc lifetim network howev coher experiment base research identifi factor influenc lora energi effici various node densiti paper result measur packet deliveri ratio packet loss data rate energi consumpt ratio ecr gaug energi effici lora devic various node densiti present shown ecr lora invers proport node densiti ecr network smaller higher traffic indic better network energi effici also demonstr high node densiti spread factor sf 7 9 improv energi effici network 5 3 time respect compar sf 11
74,1,learn mobil use student studi educ technolog design cours,iov known platform exchang data vehicl distinct network divers communic media embed technolog like iot intellig transport aim build smart network iov support divers autom applic smart vehicl control intellig traffic control dynam data servic howev smart domain implement iov unresolv challeng synchron vehicl human crucial issu make decis therefor proper understand pertin issu iov implement improv vns perform essenti dsrc cellular network consid potenti altern endors v2x communic dsrc employ intellig automot transport applic shortrang data exchang dsrccompon although spectrum assign dsrc alon appropri satisfi huge inform traffic need internet access vehicl cellular network offer potenti solut attribut extens rang cell coverag broad deploy infrastructur greater capac nevertheless central characterist network limit abil handl lowlat communic challeng efficaci sever safeti applic paper review potenti dsrc wireless integr solut effici vehicular communic methodolog first review exist technolog integr dsrc wireless technolog second studi carri highlight limit support vehicular communic therebi paper emb brief compar analysi final algorithm propos integr dsrc 4glte novel optim cluster base data forward protocol effici data transmiss attain better perform iov perform propos algorithm compar exist approach use ns3 simul tool obtain result demonstr propos algorithm outperform exist approach term end end delay throughput
75,1,learn mobil use student studi educ technolog design cours,prolifer smart devic iot applic wireless communic technolog contribut countri develop societi secur cost reduct custom servic satisfact sinc use differ aspect life traffic congest accid increas recent reach critic limit contribut initi sever problem research govern industri last decad traffic accid mani defect relat increas number death infrastructur distribut health injuri therefor crucial need develop modifi approach util new technolog limit prevent traffic accid wireless sensor network develop support smart solut smart citi like smart traffic smart grid other research develop comprehens approach achiev follow three import goal smart accid elimin first goal minim number exchang inform packet sensor save batteri life develop adapt cluster schema minim number exchang inform packet second goal calcul determin optimum rout accid locat nearest rescu locat develop dynam rout schema calcul control station depend cost heurist function third goal predic accid caus minim probabl accid occur use warn messag schema draw obstacl rout path cupcarbon simul matlab softwar tool develop simul differ scenario order proof research goal
76,1,learn mobil use student studi educ technolog design cours,merg manet iot util inevit knowledg situat open new possibl check make anoth communic stage various applic internet thing iot sensor util iot applic sens natur send data gateway hub send congreg inform manet hub particular use inform gather manet play key function use foundat iot arrang intrins properti manet hub assembl unconstrain associ differ hub without need base manet hub turn iot procedur accumul inform sensor fix radiocommun node manet core util key advanc applic iot idea selfdesign manet hub sensor hub sent huge possibl paper taken survey manet iot various applic run era corel various comput techniqu like cloud fog edg manet iot examin improv usag exist versatil special select procedur communic exploit structur iot
77,1,learn mobil use student studi educ technolog design cours,sinc emerg coronavirus declar global pandem world chang sector radic covid19 caus strong effect daili life adapt new way learn work communic smart citi one import solut enabl us go daili life pandem beyond smart citi employ current technolog smart solut serv communiti improv servic provid peopl particular vital sector health educ electr transport communic other articl deal two innov applic internet thing smart citi first refer design intellig health monitor system aim reduc spread coronavirus infect peopl medic staff well reduc work pressur medic staff second applic refer monitor electr energi consum measur monitor electr paramet energi consumpt addit help us know power line trespass system implement use sensor gather data realtim transmit server
78,1,learn mobil use student studi educ technolog design cours,number applic incorpor internet thing iot concept increas extraordinarili increas cannot continu without highqual assur difficulti test iot applic system heterogen test cost time taken test system precis percentag test resultsa wellknown possibl best solut overcom difficulti model system evalu purpos known modelbas test mbt paper aim design modelbas test approach assess iot applic perform qualiti attribut iso 25000 qualiti model use standard softwar qualiti assur applic iotmaa use case studi implement methodolog approach possibl test case generat use act combinatori test generat tool perform metric test case monitor optimum test case identifi shortest respons time least amount resourc use propos test method appear success accord result
79,1,learn mobil use student studi educ technolog design cours,2021 covid19 pandem still thailand one face second wave new coronavirus school univers close faculti need most teach onlin pedagogi includ graduat student cours studi propos focus ubiquit area blend learn model iotbas solv problem graduat student advisor qualit focusgroup techniqu mobil applic draft synthes design track monitor graduat student research activ smartphon builtin sensor stay activ along research advisor assign smartphon nonact period impli sever behavior detect virtual dashboard process report total activ learn period student advisor evaluationmoreov student continu monitor selfefficaci improv onlin learn process besid studi propos confirm model qualiti twelv expert questionnair result show averag score proprieti util feasibl accuraci standard 432 441 437 421 respect therefor blend learn model overal qualiti iotbas smartphon extrem high proper implement
80,1,learn mobil use student studi educ technolog design cours,flashov transmiss distribut line insul occur insul resist drop critic level caus frequent power outag thin layer dust salt airborn particl gradual deposit surfac insul well humid form electrolyt caus flashov paper flashov prevent system use iot technolog machin learn propos order reduc loss increas power reliabl system includ iot modul servic client iot modul prototyp instal distribut line pole locat prachautit bangkok thailand collect data thirtyfour month data preprocess split train process evalu studi built compar four model includ linear regress polynomi regress autoregress integr move averag arima long shortterm memori lstm model result reveal lstm model outperform 931 rmse 53074 other
81,1,learn mobil use student studi educ technolog design cours,implement face recognit techniqu use cctv abl prevent unauthor person enter gate face recognit use authent implement prevent crimin incid research propos face recognit system use convolut neural network open close realtim barrier gate process consist convolut layer pool layer max pool flatten fulli connect layer detect face inform sent microcontrol use internet thing iot control barrier gate face recognit result use open close gate real time experiment result obtain averag error rate 0320 accuraci success rate 933 averag respons time requir microcontrol 0562ms simul result show face recognit techniqu use cnn high recommend implement barrier gate system
82,1,learn mobil use student studi educ technolog design cours,understand solar movement eg solar diurnal motion difficult begin learn astronomi previous research reveal observationbas learn help make astronom phenomena clearer understand learner research smartphon augment realiti ar technolog 3d content use develop multiviewpoint smartphon arbas learn system mvsarl solar movement observ use realworld environ goal research assess use system usabl ar function 3d content overal effect system learner motiv taskbas experi followup questionnair result show mvsarl system effect improv observ skill learn abil learner enhanc motiv learn solar movement
83,1,learn mobil use student studi educ technolog design cours,possibl improv learnersâ understand concept lunar phase use observ base learn obl research smartphon augment realiti ar technolog use develop multiviewpoint arbas mobil learn mvarml system moon observ use real world environ experi conduct evalu use system particip given five moon observ task perform manual use mvarml system task given followup questionnair use function system final ask oper usabl effect system motiv pursu lunar observ result show mvarml system effect improv observ learn student enhanc motiv pursu lunar learn
84,1,learn mobil use student studi educ technolog design cours,handheld digit devic rapid increas sensori capabl regist multipl type input movement orient posit touch well light sound mobil augment rrealiti one emerg form represent express exploit sensori media follow text present discuss type indirect augment realiti call situat simul situat simul approxim ident 3d environ display screen user real perspect given locat make possibl creat simul relev object environ relat specif place exampl interpret past present situat simul
85,1,learn mobil use student studi educ technolog design cours,begin 2000 research start see potenti use augment realiti ar educ foresaw research within field sinc ar research taken mani differ approach also true ar relat pedagog purpos studi investig studi within ar field relat mobil augment realiti attempt make systemat review learn pedagog aspect approach articl recent year mobil augment realiti becom increas interest due mobil devic small form factor abil let student move around freeli learn aim studi make systemat review pedagog use mobil augment realiti base review previous literatur mobil ar system pedagog purpos publish 20002017 make possibl see direct mobil ar system educ head futur mobil ar system design best fit need futur student effect improv learn
86,1,learn mobil use student studi educ technolog design cours,educ one aspect mani synthes technolog yet contrari fact learn materi still base text research aim develop altern learn media implement augment realiti technolog preschool student augment realiti ar applic combin virtual object text pictur anim real world develop augment realiti applic use web aurasma base studio learn materi daili prayer preschool student develop charact anim use adob illustr adob effect result studi show technolog augment realiti use altern learn media especi learn process preschool al furqon content augment realiti form anim give understand attent preschool student follow learn process
87,1,learn mobil use student studi educ technolog design cours,hinduism import role foundat religi concept implement hindus bali indonesia mean nine deiti manifest ida sang hyang widhi wasa god almighti guard control nine wind direct term educ bali learn elementari school student howev social life concept attach understood balines hinduism yet base problem social life idea develop markerless augment realiti util gyroscop demonstr posit applic design know recogn understand characterist use gyroscop sensor serv fulfil object deiti coordin determin furthermor serv provid inform along innov inform 3d anim result use questionnair applic percentag valu averag 884 conclud ar use help learner explor posit realworld environ result usabl satisfact questionnair applic percentag valu averag 848 show applic use particip learn satisfi use
88,1,learn mobil use student studi educ technolog design cours,mobil augment realiti mar grown exponenti last four decad imagin real physic experi especi educ previous expert complet concept effect usabl accept understand design mar applic introduc expos technolog advanc howev applic address extens classroom scienc learn scienc experi receiv littl attent student go difficulti understand phenomena scienc consequ becom dissatisfi grasp basic knowledg eventu cannot pursu higher educ career relat scienc paper present develop mobil augment realiti physic marpex applic high school student purpos applic enhanc learn motiv scienc experi content modern scienc aim provid individu learn experi student scienc experi marpex app design gone sever phase filter evalu base specifi object applic need maintain factor necessari achiev goal app design develop specif scienc physic experi topic electromagnet applic encrypt sever experiment instanc addit good visual understand phenomenon reallif experiment experi
89,1,learn mobil use student studi educ technolog design cours,mani studi begun consid ensur pleasant experi visit cultur heritag site museum although consid populac visitor site hear impair hi visitor made smaller percentag literatur limelight much normal hear visitor thus hear impair tend endur certain unpalat experi lead dissatisfact visit literatur shown mobil augment realiti mar improv experi visitor museum term engag enjoy learn evid number articl tailor toward normal hear visitor howev recent studi taken consider hear impair visitor identifi engag element mar hi museum visitor identifi element includ aesthet interact interest usabl satisfact motiv curios enjoy perceiv control selfefficaci focus attent articl thus take step introduc mar hi museum visitor engag marhim conceptu model element deriv review literatur done comprehens valid panel expert altogeth eleven element went expert review process six element valid use construct marhim model articl also ground justif select six element relat engag futur work includ develop marhim prototyp use valid model among hear impair visitor museum
90,1,learn mobil use student studi educ technolog design cours,one instrument function overhead mani commerci edific industri plant electr bill design develop smart power monitor devic use make monitor electr paramet repres voltag current power wasit univers build system unit smart sens detect control electr devic employ daili activ follow differ tariff rate capabl decreas consum cost improv grid stabil develop model broad examin experiment result compar result devic convent measur arduino base wireless power meter noninvas exist meter domiciliari power wifi connect splitcor use measur current transform 80211b connect mean transmit data home wireless router base station monitor web portal base wireless sensor network clear project domest data use one aim project data suppli estim consum power optim reduc power usag object provid data
91,1,learn mobil use student studi educ technolog design cours,one unexpect intellig tactic known world war ii conceal data imag reduc size point use everi text transport front enemi eye new age expans internet scienc use internet worldwid establish secur featur iot servic work reliabl effect deal internet thing ensur work servic custom interact secretkey stenograph scheme emb four grayscal secret size 128128 pixel imag size 512512 pixel cover imag work wavelet transform method use project analyz cover frequenc compon work combin steganographi cryptographi made increas level safeti make devic difficult attack beat result stegoimag transmit rais suspicion object subject evalu primari object steganographi achiev propos system design use matlab r2018b run pentium4 comput internet thing work encrypt system data synchron manner technolog develop order maintain stabil internet thing servic whether inform signal servic visual audio data remot control system data storag internet cloud must focus data preserv internet pirat internet system hacker pictur figure4 show method encrypt deal internet thing system
92,1,learn mobil use student studi educ technolog design cours,paper present digit applic develop prevent teacher absente privat univers indonesia particular evalu develop applic androidbas attend manag system aam monitor teacher attend teach activ privat univers capit citi jakarta indonesia adopt designbas research approach observ develop procedur interview three endus applic ie teacher find studi reveal potenti use aam digit tool prevent absente among univers teacher three main challeng highlight applic aam includ process time durat system error report analyt issu input manipul furthermor recommend offer basi find
93,1,learn mobil use student studi educ technolog design cours,past jawi script main medium intermedi malaya howev sinc emerg roman script use jawi script margin caus less awar among younger generat uniqu jawi script therefor mobil applic develop attract student explor jawi script especi spell jawi word jawi spell skill mobil applic use constructiv approach addi model develop process studi use quantit one group pretest posttest research design conduct among 20 student primari school result show mean valu posttest higher pretest 8900 percentag student like jawi spell skill mobil learn applic high conclus applic jawi spell skill mobil learn applic abl attract student learn jawi indirect rais digniti jawi script futur besid support 21st centuri educ
94,1,learn mobil use student studi educ technolog design cours,exist gamebas mobil applic field educ larg help student interest motiv learn due presenc game element app make learn interest script one subject difficult learn younger generat sinc appli use privat live inclus creativ featur game element attract student explor script pre experiment one group pre test post test studi conduct gamebas mobil applic learn subject name g develop test among 20 primari school student order observ element game mobil app impact spell skill app also evalu 5 teacher find show gamebas mobil applic abl improv student perform find support posit result amongst student reveal mean valu post test higher pre test 8900 conclus mobil game app success enhanc student understand subject compar tradit learn method
95,1,learn mobil use student studi educ technolog design cours,nowaday rapid advanc mobil softwar develop trigger emerg onlin text messag applic environ higher educ institut also wide util support communic process campus member research propos system campusspecif onlin text messag expect improv academ activ case studi system implement use framework use state polytechn malang indonesia system consist three main subsystem work togeth includ evalu propos system conduct survey result user satisfact test show user consist lectur staff student felt help communic process campus environ
96,1,learn mobil use student studi educ technolog design cours,studi develop androidbas mobil applic assist teachinglearn process civic educ senior high school researchanddevelop activ employ addi model analysi design develop implement evalu base valid materi expert develop applic feasibl use 8904 media expert concur assess 9078 largegroup trial applic score 396 468 mean provid excel media platform high feasibl teachinglearn process civic educ senior high school
97,1,learn mobil use student studi educ technolog design cours,educ process literaci consid fundament part focus abil read write read write process although featur common may develop parallel encompass teach method aim develop two skill time interact mobil applic part strategi support teach read write skill paper present review five interact mobil applic support teach spanish read write skill mobil applic analyz base general featur activ follow general featur taken consider exist voic assist support charact languag select progress activ creation avatar variabl difficulti progress panel imag among other activ consid revis allow complet syllabl complet word letter complet word syllabl complet sentenc relat imag word among other
98,1,learn mobil use student studi educ technolog design cours,virtual realiti combin technolog use visual provid interact virtual environ environ often depict threedimension space could realist imaginari one problem build virtual realiti applic yet avail approach develop lifecycl build virtual realiti applic studi implement softwar develop project manag approach scrum build virtual realiti applic new media learn english goal find system develop approach provid new guid project manag build virtual realiti applic right project start applic reach product stage final releas also studi use uniti 3d creat virtual environ c backend program languag build mobil applic made virtual applic build use cross platform mobil develop studi conclud mobil learn applic increas student motiv place student main subject english lesson support teach learn process educ context
99,1,learn mobil use student studi educ technolog design cours,evolut mobil technolog learn increas requir develop appropri usabl model fall line mobil learn applic usabl mobil learn applic topic research paper focus tailor design model call mutuat mobil usabl model combin peopl centr mobil applic develop pacmad unifi theori accept use technolog utaut form robust model addit usabl research applic ict develop children speech delay children diagnos autism spectrum applic mobiletabletbas applic develop accord mobil usabl measur get maximum learn skill abil help autist children design accord need children specif categori skill autism spectrum broad spectrum high low disabl applic consist visual audio aid help children feel comfort associ object easili origin mean connect pec one common techniqu clinic proven effect case applic help individu autism spectrum well children speech delay disabl communic correl faster easili applic help mani famili construct communic path peopl disabl applic innov develop arab languag serv arab learner autist applic avail serv english learner result gather questionnair highlight usabl issu ict applic develop app overcom usabl issu
100,0,learn mobil use student studi educ technolog design cours,graduat project gp import reflect academ profil achiev student mani year graduat project done inform technolog depart student project great valu publish scientif journal intern confer howev project store archiv room haphazard small part set electron pdf file store hard disk wast time effort cannot benefit howev system classifi store project good way benefit paper review best machin learn algorithm classifi text “graduat projects” support vector machin svm algorithm logist regress lr algorithm random forest rf algorithm deal extrem small amount dataset compar algorithm base accuraci choos svm algorithm classifi project besid mention deal super small dataset solv problem
101,0,learn mobil use student studi educ technolog design cours,research aim conduct extens studi machin learn deep learn method cybersecur accomplish object research carri qualit studi base secondari data collect review avail studi literatur research examin three machin learn method three deep learn method studi popular techniqu use cybersecur research work mechan method studi along strength weak also compar discuss made examin effect method cybersecur limit current literatur also identifi futur direct also given target develop weak area machin learn deep learn method
102,0,learn mobil use student studi educ technolog design cours,global onlin communic channel made possibl internet increas credit card fraud lead huge loss monetari fund billion annual consum financi institut fraudster constant devis new strategi perpetr illeg transact innov detect system combat fraud imper curb loss paper present combin multipl classifi stack ensembl techniqu credit card fraud detect fuzzyrough nearest neighbor frnn sequenti minim optim smo employ base classifi combin predict becom data input metaclassifi logist regress lr result final predict outcom improv detect simul result compar seven algorithm affirm ensembl model adequ detect credit card fraud detect rate 8490 7630
103,0,learn mobil use student studi educ technolog design cours,chest imag diagnost crucial medic area due mani serious lung diseas like cancer nodul particular current pandem covid19 machin learn approach yield promin result toward task diagnosi recent deep learn method util recommend mani studi domain research aim critic examin newest lung diseas detect procedur use deep learn algorithm use xray ct scan dataset recent studi area 20152021 review summar provid overview appropri method use develop futur work limit consid level techniqu help physician identifi diseas better accuraci lack various standard dataset huge train set high dimension data independ featur main limit base literatur howev differ architectur deep learn use mani research convolut neural network cnn still stateofart techniqu deal imag dataset
104,0,learn mobil use student studi educ technolog design cours,increas technolog develop internet becom everywher access everyon consider number webpag differ benefit despit enorm number site legitim socal phish site deceiv user serv interest paper dealt problem use machin learn algorithm addit employ novel dataset relat phish detect contain 5000 legitim webpag 5000 phish one order obtain best result various machin learn algorithm test j48 random forest multilay perceptron chosen differ featur select tool employ dataset order improv effici model best result experi achiev util 20 featur 48 featur appli random forest algorithm accuraci 9811
105,0,learn mobil use student studi educ technolog design cours,android oper system becom popular highest market share amongst mobil oper system due open sourc natur user friendli brought uncontrol rise malici applic target android platform emerg trend android malwar employ high sophist detect analysi avoid techniqu tradit signaturebas detect method becom less potent abil detect new unknown malwar altern approach machin learn techniqu taken lead time zeroday anomali detect studi aim develop optim android malwar detect model use ensembl learn techniqu random forest support vector machin knearest neighbour use develop three distinct base model predict result combin use major vote combin function produc ensembl model revers engin procedur employ extract static featur larg repositori malwar sampl benign applic weka 382 data mine suit use perform learn experi result show random forest true posit rate 979 fals posit rate 19 abl correct classifi instanc 98 make strong base model ensembl model true posit rate 981 fals posit rate 18 abl correct classifi instanc 9816 find show although base learner good detect result ensembl learner produc better optim detect model compar perform base learner
106,0,learn mobil use student studi educ technolog design cours,internet thing iot system usual produc massiv amount data number devic connect internet might reach billion send data internet overhead cloud consum bandwidth fog comput fc promis technolog solv issu comput network bottleneck largescal iot applic technolog complement cloud comput provid process power storag edg network howev still suffer perform secur issu thus machin learn ml attract attent enabl fc settl issu late grow trend util ml improv fc applic like resourc manag secur lessen latenc power usag also intellig fc studi address issu industri 40 bioinformat blockchain vehicular communic system due ml vital role fc paradigm work shed light recent studi util ml fc environ background knowledg ml fc also present paper categor survey studi three group accord aim ml implement studi thorough review compar use sumup tabl result show studi use perform metric except work secur issu conclus simul propos ml model suffici due heterogen natur fc paradigm
107,0,learn mobil use student studi educ technolog design cours,walk one common mode terrestri locomot human walk essenti human perform kind daili activ person walk pattern known gait gait analysi use sport healthcar analyz gait differ way like use video captur surveil camera depth imag camera lab environ also recogn wearabl sensor eg acceleromet forc sensor gyroscop flexibl goniomet magneto resist sensor electromagnet track system forc sensor electromyographi emg analysi sensor requir lab condit user must wear sensor detect abnorm gait action human need incorpor sensor separ know one health condit abnorm human gait detect understand regular gait vs abnorm gait may give insight health condit subject use smart wearabl technolog therefor paper propos way analyz abnorm human gait smartphon sensor though smart devic like smartphon smartwatch use person nowaday track gait use sensor intellig wearabl devic studi use twentythre peopl record walk activ among fourteen peopl normal gait action nine peopl face difficulti walk due ill stratif gait subject adopt five machin learn algorithm addit deep learn algorithm advantag tradit classif analyz compar among rigor perform analysi found support vector machin svm show 96 accuraci highest among tradit classifi 70 84 95 accuraci obtain logist regress naïv bay knearest neighbor knn classifi respect per stateofth art deep learn classifi proven outperform tradit classifi similar binari classif problem consid scenario appli 2d convolut neural network 2dcnn classif algorithm outperform algorithm show accuraci 98 model optim integr sensor util mobil wearabl devic
